course_id,module_name,course_level,course_name,course_levelrank,duration,no_of_enrollments,no_of_ratings,course_rating,created_time,creator_name
5300,Azure IaaS,Advanced,Azure IaaS_Advanced,4,20,7000,3646,5,21-07-2022,Aleece Woolrich
5301,MS Office,Advanced,MS Office_Advanced,3,12,1000,250,4,08-12-2020,Minda Pearson
5302,Databases,Beginner,Databases_Beginner,1,25,9000,3818,3,25-01-2022,Fonzie Brittles
5303,Word Press,Advanced,Word Press_Advanced,3,25,1000,250,3,01-06-2017,Uri Marsland
5304,Databases,Intermediate,Databases_Intermediate,3,15,5000,3896,4,19-05-2020,Allard MacLeod
5305,AWS,Intermediate,AWS_Intermediate,3,25,7000,1238,5,17-02-2019,Rasia Critch
5306,R Language,Intermediate,R Language_Intermediate,2,30,1000,250,5,01-10-2022,Clem Triswell
5307,Databases,Intermediate,Databases_Intermediate,3,6,3000,800,1,13-07-2019,Melisent Kieran
5308,Javascript,Intermediate,Javascript_Intermediate,1,12,3000,2061,4,13-07-2020,Karney Haye
5309,Python,Beginner,Python_Beginner,1,30,1000,250,3,12-07-2019,Bren Plumbley
5310,Tableau,Expert,Tableau_Expert,4,20,1000,250,4,25-03-2022,Mikkel Barca
5311,Azure IaaS,Expert,Azure IaaS_Expert,3,30,2000,500,5,15-09-2019,Lesly Spinige
5312,Azure IaaS,Expert,Azure IaaS_Expert,4,9,3000,750,4,02-01-2020,Franciskus Yude
5313,Deep Learning,Beginner,Deep Learning_Beginner,2,35,5000,575,1,08-10-2018,Dame Romera
5314,Power Platform,Intermediate,Power Platform_Intermediate,2,25,5000,2068,5,15-08-2019,Kendal Dreier
5315,Hadoop,Expert,Hadoop_Expert,3,3,1000,250,4,04-08-2019,Fran Dumphrey
5316,Machine Learning,Intermediate,Machine Learning_Intermediate,3,25,9000,2903,5,05-06-2017,Jacob Jose
5317,MS Office,Expert,MS Office_Expert,4,9,6000,1827,4,19-06-2021,Kaylyn Simmings
5318,Javascript,Expert,Javascript_Expert,3,6,1000,746,2,11-05-2018,Nickola McTear
5319,Machine Learning,Intermediate,Machine Learning_Intermediate,2,15,2000,1862,,22-10-2022,Barbey Taillard
5320,Python,Expert,Python_Expert,4,25,4000,339,5,29-07-2018,Vernor Ianitti
5321,Power BI,Intermediate,Power BI_Intermediate,2,30,2000,72,4,17-04-2017,Ferdinanda Strangman
5322,Word Press,Advanced,Word Press_Advanced,3,15,2000,500,5,11-09-2022,Zorine Kornacki
5323,CSS,Advanced,CSS_Advanced,3,35,2000,500,4,10-09-2020,Joelly Romanski
5324,Databases,Intermediate,Databases_Intermediate,2,20,1000,250,5,22-02-2018,Wilmar Potteridge
5325,HTML,Expert,HTML_Expert,3,15,1000,250,5,11-07-2017,Harwell McKellar
5326,R Language,Advanced,R Language_Advanced,4,35,5000,2694,4,19-12-2018,Yehudit Baversor
5327,R Language,Advanced,R Language_Advanced,4,3,2000,370,5,16-05-2017,Hube Ranyell
5328,Tableau,Advanced,Tableau_Advanced,3,15,1000,250,5,22-04-2018,Coreen O'Lunny
5329,Azure IaaS,Expert,Azure IaaS_Expert,3,25,5000,533,5,29-09-2022,Tuckie Heeney
5330,Power BI,Intermediate,Power BI_Intermediate,2,3,7000,2043,4,08-12-2018,Neda Loyd
5331,R Language,Advanced,R Language_Advanced,3,12,3000,2036,5,01-02-2018,Emilie Okell
5332,CSS,Advanced,CSS_Advanced,3,15,10000,3702,3,24-08-2020,Jayne Pleass
5333,SQL,Beginner,SQL_Beginner,2,3,3000,2438,4,15-10-2021,Trevar Brenstuhl
5334,Azure IaaS,Beginner,Azure IaaS_Beginner,1,9,2000,500,4,26-11-2021,Buckie Kolakovic
5335,Tableau,Advanced,Tableau_Advanced,4,20,2000,272,1,20-03-2021,Annora Flecknoe
5336,Tableau,Expert,Tableau_Expert,4,15,9000,939,3,24-02-2022,Jamesy Itzcovichch
5337,Power BI,Expert,Power BI_Expert,4,25,9000,849,1,07-11-2020,Gypsy Ingre
5338,AWS,Beginner,AWS_Beginner,1,9,2000,1251,5,31-12-2019,Coleen Havile
5339,Databases,Expert,Databases_Expert,4,15,1000,250,5,30-06-2017,Jamie Toppes
5340,Tableau,Beginner,Tableau_Beginner,1,30,2000,370,5,31-05-2020,Verla Verlinden
5341,R Language,Expert,R Language_Expert,4,25,1000,250,5,22-03-2017,Lucine Michael
5342,Azure IaaS,Advanced,Azure IaaS_Advanced,3,30,3000,1767,3,28-04-2020,Wye Hickford
5343,Power Platform,Beginner,Power Platform_Beginner,2,35,1000,250,4,18-11-2020,Felic Rolin
5344,Hadoop,Beginner,Hadoop_Beginner,1,15,5000,3915,5,13-09-2022,Ingaberg Beere
5345,Python,Advanced,Python_Advanced,2,30,7000,3578,3,26-06-2018,Kiel Deer
5346,Word Press,Intermediate,Word Press_Intermediate,1,15,9000,3924,4,21-01-2022,Aviva McMeanma
5347,Python,Beginner,Python_Beginner,1,12,2000,1755,5,28-12-2022,Riva Blagburn
5348,R Language,Beginner,R Language_Beginner,2,20,4000,3576,4,28-07-2017,Ailene Denniston
5349,Word Press,Beginner,Word Press_Beginner,2,40,4000,505,4,08-05-2019,Rosaleen McCambrois
5350,AWS,Expert,AWS_Expert,3,20,2000,500,4,26-08-2020,Salome McClancy
5351,Power Platform,Beginner,Power Platform_Beginner,1,35,1000,613,5,09-07-2019,Zelig Dace
5352,Javascript,Beginner,Javascript_Beginner,1,35,3000,935,3,24-01-2018,Charlot Salamon
5353,AWS,Intermediate,AWS_Intermediate,3,20,3000,425,3,09-06-2020,Dorian Sterte
5354,Word Press,Expert,Word Press_Expert,3,35,3000,750,4,22-03-2017,Ryan McKellar
5355,Javascript,Expert,Javascript_Expert,4,25,1000,250,4,29-01-2021,Cheri O'Mannion
5356,CSS,Advanced,CSS_Advanced,3,9,7000,2666,5,18-02-2020,Hynda Grendon
5357,Deep Learning,Advanced,Deep Learning_Advanced,3,35,1000,250,5,03-02-2022,Emlen Baudou
5358,R Language,Intermediate,R Language_Intermediate,2,30,9000,1522,3,06-11-2021,Cortney Durden
5359,Deep Learning,Advanced,Deep Learning_Advanced,3,25,1000,250,4,09-06-2022,Arne Martell
5360,SQL,Beginner,SQL_Beginner,2,30,1000,250,4,13-01-2018,Dixie Hancox
5361,Deep Learning,Advanced,Deep Learning_Advanced,3,9,1000,250,5,12-06-2019,Elvera Tolland
5362,HTML,Beginner,HTML_Beginner,1,12,1000,935,2,31-10-2022,Hurleigh O'Lenechan
5363,Azure IaaS,Advanced,Azure IaaS_Advanced,3,25,3000,1767,5,25-04-2019,Renaldo Crittal
5364,Power Platform,Expert,Power Platform_Expert,4,30,10000,1203,5,10-03-2020,Lorne Kitchingman
5365,AWS,Intermediate,AWS_Intermediate,1,30,1000,250,,09-04-2019,Rahel Gillani
5366,Deep Learning,Beginner,Deep Learning_Beginner,1,25,10000,2497,4,03-10-2019,Starlene Layborn
5367,Word Press,Advanced,Word Press_Advanced,2,12,6000,890,5,17-10-2019,Leigh Chafney
5368,IaC,Intermediate,IaC_Intermediate,2,25,1000,250,3,15-02-2018,Buffy Lobb
5369,CSS,Expert,CSS_Expert,3,40,2000,1869,3,23-03-2020,Burt Willoughway
5370,HTML,Beginner,HTML_Beginner,1,20,2000,653,4,06-07-2020,Lela Lum
5371,Azure IaaS,Expert,Azure IaaS_Expert,4,6,2000,1117,4,01-05-2020,Inga Crosher
5372,Databases,Intermediate,Databases_Intermediate,3,20,1000,250,5,27-08-2018,Raphael Moakes
5373,SQL,Advanced,SQL_Advanced,3,15,2000,500,3,11-01-2021,Tonya Havvock
5374,R Language,Advanced,R Language_Advanced,4,40,4000,231,4,07-01-2020,Immanuel Anshell
5375,Power Platform,Expert,Power Platform_Expert,4,30,7000,2289,4,07-12-2019,Analise Pottes
5376,Hadoop,Expert,Hadoop_Expert,4,9,7000,2827,2,18-09-2021,Doralynne Biddulph
5377,Tableau,Expert,Tableau_Expert,4,15,10000,2242,4,15-12-2021,Nicki Fadian
5378,AWS,Advanced,AWS_Advanced,4,30,1000,250,3,02-11-2018,Trstram Gladeche
5379,Word Press,Intermediate,Word Press_Intermediate,2,6,1000,250,4,11-11-2021,Merci Terbruggen
5380,Tableau,Expert,Tableau_Expert,4,15,2000,1431,4,18-12-2021,Rhea Obeney
5381,Power BI,Expert,Power BI_Expert,4,12,1000,485,5,29-08-2019,Sigismondo Rief
5382,Word Press,Expert,Word Press_Expert,4,9,5000,1231,3,07-10-2019,Geri Jentgens
5383,Machine Learning,Advanced,Machine Learning_Advanced,3,35,1000,250,4,12-11-2017,Baudoin Yanshin
5384,Python,Advanced,Python_Advanced,3,25,3000,750,5,20-08-2018,Elijah Slym
5385,Python,Beginner,Python_Beginner,1,6,3000,375,4,01-11-2020,Anallese Tomaschke
5386,MS Office,Intermediate,MS Office_Intermediate,1,40,1000,250,5,01-11-2022,Perri Lawrie
5387,Javascript,Intermediate,Javascript_Intermediate,2,25,5000,2207,3,01-08-2020,Savina Spittal
5388,Databases,Intermediate,Databases_Intermediate,1,35,5000,2004,4,02-07-2017,Olav Jedrych
5389,Hadoop,Advanced,Hadoop_Advanced,4,20,7000,692,5,04-08-2020,Shadow Sampson
5390,Python,Expert,Python_Expert,4,6,3000,1189,4,23-08-2021,Marlena Ozelton
5391,HTML,Beginner,HTML_Beginner,1,9,2000,500,1,30-09-2021,Gregorio Golland
5392,AWS,Advanced,AWS_Advanced,2,15,3000,750,1,11-08-2021,Ody Sanson
5393,Word Press,Beginner,Word Press_Beginner,1,20,3000,2071,1,12-10-2019,Bennie Clews
5394,MS Office,Advanced,MS Office_Advanced,3,9,1000,250,5,03-09-2021,Roy Adolphine
5395,CSS,Intermediate,CSS_Intermediate,3,6,1000,250,4,21-05-2022,Raffarty Brevitt
5396,MS Office,Intermediate,MS Office_Intermediate,3,35,2000,765,4,23-11-2019,Zachary Tivers
5397,Python,Expert,Python_Expert,4,15,1000,397,,06-07-2017,Sibella Frostdick
5398,Power BI,Intermediate,Power BI_Intermediate,2,30,1000,250,4,13-07-2020,Baird Fearenside
5399,IaC,Expert,IaC_Expert,3,9,2000,176,3,20-08-2022,Carine Patshull
5400,Databases,Intermediate,Databases_Intermediate,3,40,9000,2801,4,23-04-2017,Tamar Folbig
5401,AWS,Advanced,AWS_Advanced,4,35,4000,3142,5,21-06-2019,Jenilee Louden
5402,Azure IaaS,Beginner,Azure IaaS_Beginner,1,12,2000,500,2,29-03-2018,Peadar Musprat
5403,R Language,Advanced,R Language_Advanced,4,12,2000,500,4,30-05-2021,Artemis Teese
5404,Power Platform,Advanced,Power Platform_Advanced,2,12,1000,250,3,29-06-2019,Camel Jorck
5405,R Language,Beginner,R Language_Beginner,2,12,2000,500,5,31-03-2020,Sheffield Kaman
5406,IaC,Advanced,IaC_Advanced,3,40,1000,250,4,18-10-2020,Alvina Ors
5407,Power Platform,Expert,Power Platform_Expert,3,30,3000,750,5,28-12-2019,Celine Van Rembrandt
5408,Tableau,Expert,Tableau_Expert,4,30,2000,847,,14-10-2021,Dmitri Knightsbridge
5409,IaC,Intermediate,IaC_Intermediate,2,9,2000,500,3,09-10-2022,Gunter Blundin
5410,IaC,Intermediate,IaC_Intermediate,3,20,1000,250,5,22-12-2017,Agnella Pund
5411,IaC,Expert,IaC_Expert,4,30,1000,250,5,30-08-2019,Chicky Melior
5412,Tableau,Beginner,Tableau_Beginner,1,25,9000,2669,3,01-09-2018,Norri Kinahan
5413,Azure IaaS,Expert,Azure IaaS_Expert,3,35,2000,500,5,20-10-2020,Keene Banstead
5414,SQL,Intermediate,SQL_Intermediate,3,9,2000,500,3,10-08-2019,Denise Lemonby
5415,AWS,Beginner,AWS_Beginner,1,25,10000,2185,5,23-07-2019,Cherida Culbert
5416,SQL,Beginner,SQL_Beginner,2,40,8000,1388,4,21-08-2020,Anstice Balazin
5417,Deep Learning,Intermediate,Deep Learning_Intermediate,3,20,9000,2625,5,26-09-2022,Arlene Houselee
5418,Hadoop,Beginner,Hadoop_Beginner,2,15,7000,2237,5,19-11-2019,Randi Attenbarrow
5419,Tableau,Expert,Tableau_Expert,4,20,4000,2520,4,25-08-2017,Frankie Heak
5420,Databases,Expert,Databases_Expert,3,30,1000,250,4,13-07-2019,Gilberto Plascott
5421,Word Press,Expert,Word Press_Expert,3,25,2000,843,5,23-03-2017,Ramsey Gilman
5422,R Language,Intermediate,R Language_Intermediate,1,35,1000,250,5,19-03-2018,Hilario Bessom
5423,Python,Intermediate,Python_Intermediate,2,15,3000,2563,4,27-11-2019,Addie MacEveley
5424,HTML,Beginner,HTML_Beginner,1,25,3000,2099,3,28-07-2021,Odetta Hawford
5425,Javascript,Intermediate,Javascript_Intermediate,3,9,7000,2353,4,01-05-2021,Audi Ouver
5426,Azure PaaS,Advanced,Azure PaaS_Advanced,3,30,3000,750,4,02-02-2018,Minnnie Stucke
5427,HTML,Intermediate,HTML_Intermediate,3,6,5000,1690,4,15-06-2022,Glynn Tewnion
5428,Deep Learning,Expert,Deep Learning_Expert,3,6,1000,250,4,16-05-2021,Hollie Rodmell
5429,Python,Beginner,Python_Beginner,2,9,5000,3711,1,18-12-2021,Gilles McAllister
5430,MS Office,Beginner,MS Office_Beginner,2,6,2000,1953,3,30-09-2020,Mil Roz
5431,Tableau,Expert,Tableau_Expert,3,15,8000,1471,4,19-11-2018,Melisa Rizzelli
5432,IaC,Advanced,IaC_Advanced,4,15,1000,250,4,07-03-2020,Rudolf Pierson
5433,AWS,Beginner,AWS_Beginner,2,15,10000,295,4,25-10-2021,Eziechiele Tackley
5434,Word Press,Expert,Word Press_Expert,3,9,2000,1830,4,18-09-2021,Alyse Fitt
5435,HTML,Beginner,HTML_Beginner,1,25,2000,836,5,17-03-2022,Abner Duxbury
5436,Word Press,Intermediate,Word Press_Intermediate,2,25,7000,853,5,01-12-2022,Cathyleen Drable
5437,Azure IaaS,Advanced,Azure IaaS_Advanced,4,15,4000,1586,5,19-07-2020,Glyn Andrey
5438,Javascript,Expert,Javascript_Expert,4,20,2000,500,4,19-05-2017,Bobbi Adamowicz
5439,Hadoop,Intermediate,Hadoop_Intermediate,2,35,2000,1612,4,02-10-2018,Faith Janczak
5440,HTML,Expert,HTML_Expert,4,9,2000,1090,5,11-07-2020,Burnard Dougliss
5441,Javascript,Advanced,Javascript_Advanced,3,12,3000,585,4,01-12-2021,Heda Kuschel
5442,MS Office,Intermediate,MS Office_Intermediate,2,25,10000,3821,2,28-01-2018,Valdemar Giacomuzzi
5443,Power BI,Intermediate,Power BI_Intermediate,2,40,8000,654,2,29-10-2019,Riannon Minister
5444,Hadoop,Expert,Hadoop_Expert,4,30,6000,2811,4,04-04-2018,Winne Sutehall
5445,Javascript,Intermediate,Javascript_Intermediate,2,9,1000,246,5,07-05-2017,Laura Gerrish
5446,Azure IaaS,Expert,Azure IaaS_Expert,4,6,2000,500,4,29-05-2019,Marion Rock
5447,Power BI,Intermediate,Power BI_Intermediate,2,3,1000,83,1,01-09-2021,Raffaello Dudny
5448,CSS,Advanced,CSS_Advanced,3,12,1000,725,3,25-04-2017,Emlyn Aberdein
5449,CSS,Intermediate,CSS_Intermediate,3,15,9000,1058,3,16-04-2022,Michal Emblen
5450,R Language,Expert,R Language_Expert,3,30,3000,1971,2,10-01-2018,Dore Fanner
5451,AWS,Beginner,AWS_Beginner,1,20,2000,889,3,25-10-2021,Blayne Farnhill
5452,SQL,Beginner,SQL_Beginner,1,25,7000,1022,5,03-08-2018,Bili Songust
5453,Word Press,Advanced,Word Press_Advanced,2,3,5000,1790,5,18-01-2022,Buck Sketch
5454,Machine Learning,Expert,Machine Learning_Expert,4,12,3000,244,1,10-12-2018,Neale Grassot
5455,Machine Learning,Intermediate,Machine Learning_Intermediate,1,35,2000,902,5,29-07-2017,Baxie Kirwin
5456,SQL,Beginner,SQL_Beginner,1,12,1000,250,4,12-11-2022,Joell Sussems
5457,Power BI,Beginner,Power BI_Beginner,1,3,10000,806,5,26-03-2017,Fritz Clemence
5458,Power BI,Advanced,Power BI_Advanced,4,30,7000,439,5,03-09-2020,Pip Albion
5459,CSS,Beginner,CSS_Beginner,1,20,3000,732,4,19-05-2021,Annalee Kidson
5460,R Language,Expert,R Language_Expert,4,25,10000,2838,3,13-07-2021,Carmita Pickance
5461,Deep Learning,Intermediate,Deep Learning_Intermediate,2,6,2000,1572,5,27-03-2019,Bertie Vinau
5462,Python,Intermediate,Python_Intermediate,2,3,2000,693,1,18-05-2019,Emilia Pieper
5463,CSS,Expert,CSS_Expert,4,6,5000,838,1,14-05-2022,Chilton Maccraw
5464,MS Office,Beginner,MS Office_Beginner,1,15,2000,932,5,16-11-2020,Teresa Dullingham
5465,Databases,Intermediate,Databases_Intermediate,3,25,2000,500,5,13-06-2022,Nariko Gonnin
5466,Python,Advanced,Python_Advanced,3,20,2000,1069,1,10-11-2018,Joanna Desvignes
5467,HTML,Intermediate,HTML_Intermediate,2,40,9000,2708,3,11-07-2018,Nissa Cicci
5468,HTML,Beginner,HTML_Beginner,1,6,2000,500,5,28-01-2018,Esdras Kermannes
5469,Hadoop,Advanced,Hadoop_Advanced,4,9,1000,250,5,03-03-2019,Darell Chaize
5470,Javascript,Expert,Javascript_Expert,4,12,2000,822,4,07-01-2017,Claybourne Lisamore
5471,IaC,Beginner,IaC_Beginner,1,12,10000,88,4,22-07-2017,Lenci Pattington
5472,Word Press,Intermediate,Word Press_Intermediate,2,20,2000,500,3,22-01-2021,Gabriel MacTrustam
5473,Javascript,Intermediate,Javascript_Intermediate,3,6,2000,500,4,11-03-2018,Cristie Liddiatt
5474,Power Platform,Expert,Power Platform_Expert,4,30,3000,1858,4,09-06-2019,Olivero Snalum
5475,Javascript,Intermediate,Javascript_Intermediate,3,9,2000,641,1,22-12-2022,Roanna Gwinn
5476,Hadoop,Intermediate,Hadoop_Intermediate,2,20,2000,500,4,10-01-2017,Esteban Zisneros
5477,Databases,Advanced,Databases_Advanced,4,35,8000,2734,3,13-02-2020,Jayson Main
5478,Power Platform,Beginner,Power Platform_Beginner,2,20,3000,750,5,09-10-2017,Correna Joutapaitis
5479,Power Platform,Advanced,Power Platform_Advanced,4,25,2000,1950,4,20-01-2021,Chrysler Birtley
5480,Azure IaaS,Advanced,Azure IaaS_Advanced,4,9,3000,383,2,05-12-2020,Demetris Block
5481,Javascript,Advanced,Javascript_Advanced,4,12,6000,2893,5,18-03-2022,Crissy Jury
5482,SQL,Intermediate,SQL_Intermediate,3,30,5000,2120,4,16-11-2019,Krystalle Braizier
5483,Power BI,Advanced,Power BI_Advanced,3,35,3000,165,5,08-03-2022,Hercule Sayce
5484,Databases,Beginner,Databases_Beginner,1,30,5000,2229,4,13-11-2018,Evelina Choppin
5485,Python,Beginner,Python_Beginner,1,12,1000,497,4,07-03-2018,Lisha Culleford
5486,Machine Learning,Advanced,Machine Learning_Advanced,4,40,1000,250,,12-07-2020,Gordie Paragreen
5487,Azure IaaS,Advanced,Azure IaaS_Advanced,3,12,1000,250,,24-11-2018,Salvidor Moles
5488,Azure PaaS,Intermediate,Azure PaaS_Intermediate,2,25,7000,2274,5,15-03-2018,Nananne Byrne
5489,Tableau,Advanced,Tableau_Advanced,4,20,1000,250,5,26-08-2019,Darlene McMakin
5490,Hadoop,Advanced,Hadoop_Advanced,2,3,3000,334,4,06-08-2020,Maximilianus Arrigucci
5491,HTML,Intermediate,HTML_Intermediate,3,20,2000,170,4,14-03-2018,Tricia Cambden
5492,Deep Learning,Expert,Deep Learning_Expert,3,12,1000,884,5,28-09-2020,Hobey Weavers
5493,Python,Intermediate,Python_Intermediate,3,15,5000,1202,5,19-11-2022,Doretta de Clerc
5494,Hadoop,Intermediate,Hadoop_Intermediate,2,20,7000,769,1,30-03-2021,Micky Hendrix
5495,Machine Learning,Expert,Machine Learning_Expert,4,15,2000,500,5,09-11-2017,Albertina Lesser
5496,Word Press,Expert,Word Press_Expert,4,3,10000,1012,5,03-05-2018,Kenneth Reary
5497,HTML,Advanced,HTML_Advanced,2,9,5000,1342,4,08-08-2019,Nappie Paulack
5498,Python,Expert,Python_Expert,4,20,2000,500,2,18-10-2018,Kania Melloy
5499,SQL,Beginner,SQL_Beginner,1,25,3000,2521,4,11-12-2022,Leonie Denkel
5500,R Language,Beginner,R Language_Beginner,1,25,3000,750,5,30-12-2022,Merilyn Andresen
5501,SQL,Expert,SQL_Expert,4,25,3000,750,5,27-06-2018,Oswell Colquhoun
5502,IaC,Beginner,IaC_Beginner,1,20,6000,1441,4,21-05-2019,Charley Rodwell
5503,HTML,Intermediate,HTML_Intermediate,2,12,2000,1188,4,05-09-2021,Camellia Prichet
5504,Tableau,Intermediate,Tableau_Intermediate,1,30,1000,250,5,29-11-2018,Schuyler Hatherill
5505,Machine Learning,Intermediate,Machine Learning_Intermediate,3,12,1000,347,4,15-01-2018,Sukey Clacson
5506,Hadoop,Beginner,Hadoop_Beginner,1,12,3000,2442,3,27-06-2018,Lavinie Potkins
5507,MS Office,Beginner,MS Office_Beginner,1,25,9000,1117,3,14-03-2022,Marve Print
5508,R Language,Beginner,R Language_Beginner,1,20,3000,2274,4,14-02-2020,Wittie Maplestone
5509,Javascript,Advanced,Javascript_Advanced,2,40,2000,894,1,16-06-2022,Lori Sellner
5510,R Language,Advanced,R Language_Advanced,3,6,1000,763,4,03-05-2018,Rachele Jacketts
5511,R Language,Advanced,R Language_Advanced,4,9,5000,2602,1,25-12-2021,Gannie Chisnell
5512,Machine Learning,Intermediate,Machine Learning_Intermediate,2,35,7000,3284,4,25-11-2018,Fons Siverns
5513,Power BI,Intermediate,Power BI_Intermediate,1,25,4000,3083,4,04-12-2022,Rachele Gumb
5514,Deep Learning,Intermediate,Deep Learning_Intermediate,2,40,3000,286,4,04-02-2021,Kalie Stace
5515,Javascript,Intermediate,Javascript_Intermediate,3,6,4000,829,3,28-03-2021,Jerrie Hinze
5516,Word Press,Advanced,Word Press_Advanced,2,15,9000,861,3,05-09-2022,Carson Fetherstan
5517,Python,Advanced,Python_Advanced,3,9,1000,250,4,03-09-2018,Aleen Pople
5518,AWS,Beginner,AWS_Beginner,1,12,2000,500,5,19-07-2020,Mahala Wathan
5519,Hadoop,Intermediate,Hadoop_Intermediate,1,12,9000,3258,4,25-09-2021,Jacinda Largen
5520,R Language,Intermediate,R Language_Intermediate,2,12,7000,583,1,25-05-2017,Arlyne Fisher
5521,CSS,Advanced,CSS_Advanced,2,25,2000,500,4,02-05-2022,Francene Catanheira
5522,Word Press,Intermediate,Word Press_Intermediate,1,40,2000,500,2,10-02-2019,Alfonso Badrick
5523,MS Office,Beginner,MS Office_Beginner,2,40,1000,660,5,07-06-2018,Abramo Fritter
5524,IaC,Expert,IaC_Expert,3,30,3000,750,5,01-08-2022,Murielle Josuweit
5525,Databases,Beginner,Databases_Beginner,2,25,2000,859,4,14-07-2018,Stephani Keene
5526,CSS,Expert,CSS_Expert,4,25,3000,2578,5,10-11-2018,Del Gatrill
5527,Databases,Intermediate,Databases_Intermediate,3,35,2000,500,1,22-02-2022,Gardener Stoll
5528,Deep Learning,Advanced,Deep Learning_Advanced,2,12,9000,2513,4,04-03-2021,Arley Sargood
5529,R Language,Expert,R Language_Expert,4,25,1000,250,3,22-06-2019,Vitoria Potzold
5530,AWS,Beginner,AWS_Beginner,1,15,3000,750,3,24-08-2019,Darnall Hekkert
5531,Azure IaaS,Advanced,Azure IaaS_Advanced,4,15,5000,1762,3,12-07-2020,Bord Bendon
5532,HTML,Beginner,HTML_Beginner,1,12,1000,351,2,02-12-2017,Marcille Colbeck
5533,Machine Learning,Intermediate,Machine Learning_Intermediate,2,35,10000,1758,3,27-08-2019,Mathew Czadla
5534,SQL,Intermediate,SQL_Intermediate,2,20,1000,250,2,04-01-2021,Almeda Fauning
5535,SQL,Intermediate,SQL_Intermediate,3,6,1000,727,3,26-12-2019,Val Tomisch
5536,CSS,Intermediate,CSS_Intermediate,3,35,2000,279,4,27-01-2018,Olia Butterick
5537,Javascript,Expert,Javascript_Expert,3,30,5000,825,4,28-10-2022,Culley Portch
5538,Machine Learning,Beginner,Machine Learning_Beginner,2,40,4000,2330,4,21-05-2021,Sarena Orae
5539,AWS,Intermediate,AWS_Intermediate,3,30,9000,941,4,29-03-2020,Markus Jeyes
5540,Deep Learning,Beginner,Deep Learning_Beginner,1,25,1000,250,5,02-04-2022,Nicholle Penelli
5541,R Language,Beginner,R Language_Beginner,1,9,1000,250,5,07-10-2018,Celestia Burghill
5542,Azure PaaS,Advanced,Azure PaaS_Advanced,3,9,1000,980,1,11-02-2020,Amil Milier
5543,IaC,Advanced,IaC_Advanced,3,35,1000,250,4,10-05-2020,Gael McKew
5544,AWS,Intermediate,AWS_Intermediate,2,30,3000,2434,5,22-02-2021,Cristi Schruyers
5545,Deep Learning,Advanced,Deep Learning_Advanced,3,9,10000,186,1,08-02-2021,Hymie Inns
5546,Machine Learning,Intermediate,Machine Learning_Intermediate,2,25,2000,500,4,27-11-2019,Nahum Tabrett
5547,Power BI,Intermediate,Power BI_Intermediate,3,30,10000,1592,5,08-06-2019,Sue Philippe
5548,Databases,Expert,Databases_Expert,4,25,1000,250,5,15-09-2017,Caren Aiston
5549,Power BI,Advanced,Power BI_Advanced,4,9,1000,250,5,09-06-2019,Staffard Alexsandrov
5550,Machine Learning,Intermediate,Machine Learning_Intermediate,3,25,10000,1114,4,05-07-2017,Hodge Calcott
5551,R Language,Intermediate,R Language_Intermediate,2,6,2000,771,4,06-01-2020,Millard Genn
5552,Javascript,Beginner,Javascript_Beginner,2,9,7000,1916,,01-11-2018,Kinnie Sweed
5553,MS Office,Intermediate,MS Office_Intermediate,2,15,7000,2616,1,12-05-2021,Cora Gehrels
5554,MS Office,Beginner,MS Office_Beginner,1,30,3000,750,4,23-03-2020,Herold Goodson
5555,R Language,Beginner,R Language_Beginner,1,15,2000,1055,2,17-01-2021,Rosalie Kall
5556,Python,Intermediate,Python_Intermediate,3,20,2000,500,4,13-06-2017,Delmer Braun
5557,IaC,Intermediate,IaC_Intermediate,2,30,1000,250,2,25-03-2018,Lorelle Pantin
5558,Hadoop,Advanced,Hadoop_Advanced,4,9,1000,834,4,21-09-2018,Roderic Cuckson
5559,Deep Learning,Advanced,Deep Learning_Advanced,4,20,10000,2095,4,30-06-2020,Zane D'orsay
5560,R Language,Advanced,R Language_Advanced,2,30,3000,1915,4,21-11-2017,Byrann Garlee
